# name: banks_superior_temporal_sulcus_left,caudal_anterior_cingulate_cortex_left,caudal_middle_frontal_gyrus_left,cuneus_left,entorhinal_cortex_left,fusiform_gyrus_left,inferior_parietal_gyrus_left,inferior_temporal_gyrus_left,cingulate_gyrus_isthmus_left,lateral_occipital_cortex_left,lateral_orbitofrontal_cortex_left,lingual_gyrus_left,medial_orbitofrontal_gyrus_left,middle_temporal_gyrus_left,parahippocampal_gyrus_left,paracentral_gyrus_left,inferior_frontal_gyrus_pars_opercularis_left,inferior_frontal_gyrus_pars_orbitalis_left,inferior_frontal_gyrus_pars_triangularis_left,pericalcarine_cortex_left,postcentral_gyrus_left,posterior_cingulate_gyrus_left,precentral_gyrus_left,precuneus_left,rostral_anterior_cingulate_cortex_left,rostral_middle_frontal_gyrus_left,superior_frontal_gyrus_left,superior_parietal_gyrus_left,superior_temporal_gyrus_left,supramarginal_gyrus_left,frontal_pole_left,temporal_pole_left,transverse_temporal_gyrus_left,insula_left,banks_superior_temporal_sulcus_right,caudal_anterior_cingulate_cortex_right,caudal_middle_frontal_gyrus_right,cuneus_right,entorhinal_cortex_right,fusiform_gyrus_right,inferior_parietal_gyrus_right,inferior_temporal_gyrus_right,cingulate_gyrus_isthmus_right,lateral_occipital_cortex_right,lateral_orbitofrontal_cortex_right,lingual_gyrus_right,medial_orbitofrontal_gyrus_right,middle_temporal_gyrus_right,parahippocampal_gyrus_right,paracentral_gyrus_right,inferior_frontal_gyrus_pars_opercularis_right,inferior_frontal_gyrus_pars_orbitalis_right,inferior_frontal_gyrus_pars_triangularis_right,pericalcarine_cortex_right,postcentral_gyrus_right,posterior_cingulate_gyrus_right,precentral_gyrus_right,precuneus_right,rostral_anterior_cingulate_cortex_right,rostral_middle_frontal_gyrus_right,superior_frontal_gyrus_right,superior_parietal_gyrus_right,superior_temporal_gyrus_right,supramarginal_gyrus_right,frontal_pole_right,temporal_pole_right,transverse_temporal_gyrus_right,insula_right
0,0,0,0,0,0.437784811413409,0.432859053625552,0.370151465855021,0.460962698066793,0.414154759402797,0,0.448458813967433,0,0.277499949488589,0,0.432351653769898,0.437603872357913,0,0,0,0.42980587949649,0.445317864381192,0.45097634998725,0.425698918964571,0,0,0.460553621820557,0.440384478184319,0.39088256651507,0.413811640096289,0,0,0.372637087453401,0.420115837194686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449682719735003,0.470351910261214,0,0,0,0,0,0,0,0,0,0,0
0,0,0.487279002821784,0,0,0,0,0,0.468563461962321,0,0.480394705413797,0,0.491737858337902,0,0,0.360267297434762,0.457164408269849,0,0,0,0,0.530584152085252,0.463228741599777,0,0.48265001054787,0.456647983953179,0.477565758551216,0.419377462812093,0,0,0,0,0,0.468077613174863,0,0.546746521564368,0.502903081206186,0,0,0,0,0,0,0,0,0,0.539040642887563,0,0,0,0.495680104634927,0,0,0,0,0.566757767624577,0.556170267651051,0,0.505819029459781,0.525793727842169,0.571241451891546,0,0,0,0,0,0,0
0,0.487279002821784,0,0,0,0,0.408052695199726,0.403877455037257,0.446930011961297,0.402540287666539,0.461590158518994,0,0.431495270369154,0.494435410032463,0,0,0.395071784939426,0.375031533874702,0.356034844143669,0,0.349136854851509,0.494776232515818,0.359721239964064,0.426058645908535,0.436757221678933,0.346789512439496,0.387777585703675,0.415231368963972,0.422716193073922,0.402380591620057,0,0,0,0.40574688235264,0,0.520311309588553,0.482489783355249,0,0,0,0,0,0.526075929368559,0,0.491510873309438,0,0.501827614079284,0,0,0.471113686727626,0.482216028858227,0,0.443466216055406,0,0.439152900442054,0.504863381175165,0.470013105233633,0.544326374670967,0.432559210876941,0.480794540363116,0.511343469021364,0.485026441192817,0,0.462060620195781,0,0,0,0.438945811241216
0,0,0,0,0,0.414465415969622,0.424112011571733,0,0,0.334319797040082,0,0.421794093799971,0,0,0,0,0,0,0,0.197319350867403,0,0,0,0.321201857015536,0,0,0,0.281808888913305,0,0.386140379368789,0,0,0,0,0,0,0,0.145625993649131,0,0,0,0,0,0,0,0.129062922461074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.292279592871479,0,0.294334161705624,0,0,0,0,0,0.313286019241188,0.234333331928327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328880135632564,0,0,0.248054249577129,0,0.267955103830035,0,0,0,0,0.350148392678807,0,0,0,0,0,0,0,0,0,0.302162792018822,0,0,0,0,0,0,0,0.446858031779657,0,0,0,0,0,0,0,0,0,0,0
0.437784811413409,0,0,0.414465415969622,0.292279592871479,0,0.430467456772126,0.293154047218908,0.432331824425462,0.322297642852297,0,0.351131610082875,0.371503061816381,0.358273910636911,0.236493380118485,0,0,0,0,0.350649785376525,0.413377403151636,0.456281747411672,0.424356141710383,0.416776893311281,0,0,0,0.420725338205361,0.438407664462463,0.392260150636991,0,0.289815499836445,0.402124768026121,0.396538097200976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265205779912922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.432859053625552,0,0.408052695199726,0.424112011571733,0,0.430467456772126,0,0.436998870338332,0.419854620428268,0.361437208514673,0,0.394905151578084,0,0.383880074820866,0.361381370594282,0.402754688083282,0.438750243878794,0,0,0.424050920034354,0.385090004931489,0.426946653668474,0.415070378985038,0.404624974125702,0.438857915228937,0.379726025063879,0.422803839664543,0.368031151564837,0.357699427865043,0.359220142074358,0,0,0.415474808021258,0.434054970966883,0,0,0.459043999125003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468716661876528,0.467706519856287,0,0,0,0.460923808230104,0,0,0,0,0,0,0.415982187158561
0.370151465855021,0,0.403877455037257,0,0.294334161705624,0.293154047218908,0.436998870338332,0,0.442609893249106,0.352111431501708,0.433040718689231,0.337329590135516,0.42131784776715,0.305650845868388,0.309466474480024,0.418038215520799,0.401585742809511,0,0,0,0.409635430267791,0.444261226196536,0.438982283879288,0.430778795309747,0.431070904051761,0.407384288794771,0.44690349873318,0.432785084449878,0.420871621099362,0.401523758979484,0,0.282422537734211,0.420801723397137,0.433431811942052,0,0,0.451223309707619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469869369970926,0.459606705147732,0,0,0,0.458449484957954,0,0,0,0,0,0,0
0.460962698066793,0.468563461962321,0.446930011961297,0,0,0.432331824425462,0.419854620428268,0.442609893249106,0,0.442252260402329,0.427313932510785,0.40175799322426,0.409498597495544,0.437140887095431,0.166279804111517,0.428804621221256,0,0,0,0.17215894312339,0.416134914848725,0.38474285157911,0.476141825607453,0.342415906525169,0.451536963232373,0,0.492785696152607,0.394877812784609,0.443142626271272,0.399194902054629,0,0,0.413937205860955,0.421560879426437,0.51492789323755,0,0.463609895427142,0,0,0,0.467926744547266,0.497064875211549,0.325671414529018,0.487707845097816,0,0,0,0,0,0,0.435223419168105,0,0,0,0.445079204295331,0.466468815958918,0.460882114532164,0.44135621566693,0,0,0.467967318919083,0.457779884420319,0.533612453749718,0.434054851214811,0,0,0.433069925747397,0.440437377695771
0.414154759402797,0,0.402540287666539,0.334319797040082,0,0.322297642852297,0.361437208514673,0.352111431501708,0.442252260402329,0,0.420402928476163,0.347373824091542,0,0.297764392328211,0.36633969247331,0.414539397618088,0,0,0.418774566651618,0.311623869300084,0.410057372018303,0,0.427897232885603,0.409958685264184,0,0,0.433155312928417,0.331769696579131,0.402908883390482,0.387025579074212,0,0,0.397166362556064,0.413835600467483,0,0,0,0,0,0,0,0,0,0,0,0.256428083135204,0,0,0,0,0,0,0,0,0,0.465307560224635,0.457265003696015,0,0,0,0,0,0,0,0,0,0,0
