# name: banks_superior_temporal_sulcus_left,caudal_anterior_cingulate_cortex_left,caudal_middle_frontal_gyrus_left,cuneus_left,entorhinal_cortex_left,fusiform_gyrus_left,inferior_parietal_gyrus_left,inferior_temporal_gyrus_left,cingulate_gyrus_isthmus_left,lateral_occipital_cortex_left,lateral_orbitofrontal_cortex_left,lingual_gyrus_left,medial_orbitofrontal_gyrus_left,middle_temporal_gyrus_left,parahippocampal_gyrus_left,paracentral_gyrus_left,inferior_frontal_gyrus_pars_opercularis_left,inferior_frontal_gyrus_pars_orbitalis_left,inferior_frontal_gyrus_pars_triangularis_left,pericalcarine_cortex_left,postcentral_gyrus_left,posterior_cingulate_gyrus_left,precentral_gyrus_left,precuneus_left,rostral_anterior_cingulate_cortex_left,rostral_middle_frontal_gyrus_left,superior_frontal_gyrus_left,superior_parietal_gyrus_left,superior_temporal_gyrus_left,supramarginal_gyrus_left,frontal_pole_left,temporal_pole_left,transverse_temporal_gyrus_left,insula_left,banks_superior_temporal_sulcus_right,caudal_anterior_cingulate_cortex_right,caudal_middle_frontal_gyrus_right,cuneus_right,entorhinal_cortex_right,fusiform_gyrus_right,inferior_parietal_gyrus_right,inferior_temporal_gyrus_right,cingulate_gyrus_isthmus_right,lateral_occipital_cortex_right,lateral_orbitofrontal_cortex_right,lingual_gyrus_right,medial_orbitofrontal_gyrus_right,middle_temporal_gyrus_right,parahippocampal_gyrus_right,paracentral_gyrus_right,inferior_frontal_gyrus_pars_opercularis_right,inferior_frontal_gyrus_pars_orbitalis_right,inferior_frontal_gyrus_pars_triangularis_right,pericalcarine_cortex_right,postcentral_gyrus_right,posterior_cingulate_gyrus_right,precentral_gyrus_right,precuneus_right,rostral_anterior_cingulate_cortex_right,rostral_middle_frontal_gyrus_right,superior_frontal_gyrus_right,superior_parietal_gyrus_right,superior_temporal_gyrus_right,supramarginal_gyrus_right,frontal_pole_right,temporal_pole_right,transverse_temporal_gyrus_right,insula_right
0,0,0,0,0,0.396352051297296,0.311076541347146,0.310220128431479,0.36224562644252,0.314998566064664,0,0,0,0.219307200399141,0,0.365999905483729,0,0,0,0,0.375185146984736,0,0.379694358288183,0.360652077807668,0,0,0.391228581786032,0.356065914700813,0.310036723543616,0.332011411586678,0,0,0.297373551148952,0.309529270081671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.459299004744631,0,0,0,0,0,0.458887300379062,0,0.403488908252073,0,0.409330689685599,0,0,0.342861223387257,0.423414191648301,0.357057315857993,0.372727811220745,0,0.410279411351273,0.463032103498016,0.390960524922679,0,0.418596752266948,0.420867656369773,0.434984728777789,0,0,0.406998078903268,0,0,0,0.432538396216375,0,0.49983951950701,0.489325240688729,0,0,0,0,0,0.45739774124492,0,0,0,0,0,0,0,0.462482885611289,0,0,0,0.430406821833579,0.51017770254029,0.470867855824642,0,0.451829568215722,0.435929404405836,0.498896547294046,0.434156722458463,0,0.402982632139621,0,0,0,0.447363866080561
0,0.459299004744631,0,0,0,0.437356795090694,0.406212471117845,0,0.42624611016631,0.41147385494071,0.368981322055041,0,0.382664780106369,0.377296308823282,0,0.387616928196131,0.382906869495589,0.357891334199068,0.37680149327758,0,0.342358696194882,0.467978105617286,0.328787925872917,0,0.371040776628655,0.36860862335287,0.395241592084209,0.362215320064359,0.402520546196401,0.359998817796437,0,0,0,0.359549349166891,0,0.467961482449578,0.464658818235176,0,0,0,0,0,0.484976835962146,0,0.438156160957103,0,0.42258111510416,0.47049053989892,0,0,0.453299398856731,0.38540372186922,0.419739182490409,0,0.406231446817681,0.478961438445043,0.42913481499269,0,0.438538740752778,0.444913309537823,0.473968572175749,0.47883681294301,0.369943579107776,0.438417553546317,0,0,0,0.436429348594737
0,0,0,0,0,0.334312650503413,0.332050264575343,0,0.197220250628983,0.323672996469229,0,0.339935973146676,0,0.291977438881087,0,0,0,0,0,0.224682745876688,0,0,0.329041650138446,0.269388658197882,0,0,0,0.309501171284718,0,0,0,0,0,0,0,0,0,0.238617559281322,0,0,0,0,0,0.247220452007655,0,0.174723721183477,0,0,0,0,0,0,0,0.211100319573028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.277372274818495,0,0.205819243641663,0,0,0,0,0.308495594463847,0.270958773239743,0.223839542874973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307864407187041,0,0,0.270035865349335,0,0.365691597154088,0,0,0,0,0.372371267497705,0,0,0.411095055202398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453993158121083,0.438602316457266,0,0,0,0.438364099922043,0,0,0,0,0,0,0.438383541747531
0.396352051297296,0,0.437356795090694,0.334312650503413,0.277372274818495,0,0.35935637194951,0.321821018222888,0.387664011101459,0.298955449019605,0,0.273723403681692,0.330509472467988,0.378863753320206,0.23615215808107,0,0.398353201385201,0,0,0.337278473027667,0.404369495006332,0.437819152805731,0.415424873447365,0.333010793205386,0,0.423492265606927,0.420918520192243,0.388209822353255,0.384413014876926,0.399749195587529,0,0.259292239514173,0.414870552303599,0.407051552678918,0,0.423234509404079,0,0,0.282307472250917,0.241432735294147,0,0,0.402512185465129,0,0,0,0,0,0,0,0,0,0,0,0,0.469361764971891,0.430306513443795,0,0,0,0.440148613756992,0,0,0.470630288044293,0,0,0,0
0.311076541347146,0,0.406212471117845,0.332050264575343,0,0.35935637194951,0,0.389169291388405,0.384289548953357,0.326358726047445,0,0.356461189973281,0,0.308951013010408,0.338568935854467,0.376676899093884,0.404761365088581,0,0,0.333467417256865,0.422832001345071,0.405368960269972,0.394505351746741,0.37310151229344,0.429683737508713,0.410892207147631,0.403534525193366,0.357862977773422,0.399862991084586,0.341769933050186,0,0,0.416760422744476,0.39698887490253,0,0.429464203217493,0,0,0,0,0,0,0.402359007247603,0,0,0,0,0,0,0.357895635508202,0,0,0,0,0,0.459673187189751,0.413188685223477,0,0,0,0.44027240094407,0,0,0.470859797074495,0,0,0,0
0.310220128431479,0,0,0,0.205819243641663,0.321821018222888,0.389169291388405,0,0.414920920893635,0.320003330969825,0,0.353968425650813,0.377108271414611,0.319585172947558,0.320190185693944,0.416092585672581,0,0,0,0,0.431229259420262,0,0.394753939900105,0.390470448508872,0,0,0.413718992729674,0.37305770411627,0.390386830722397,0.362626460675589,0,0.277341637229397,0.393634778229994,0.409879885570007,0,0,0,0,0,0,0,0,0.422229547718099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36224562644252,0.458887300379062,0.42624611016631,0.197220250628983,0,0.387664011101459,0.384289548953357,0.414920920893635,0,0.401126437234918,0,0.22992884294364,0,0.373589344656277,0.397724718093889,0.378989381701263,0.421076842281805,0,0,0.428120153529589,0.409455690006542,0.400366135888853,0.419851289899903,0.348892098804596,0.417481189769965,0.433107537815436,0.429306238322007,0.3604861508961,0.414143611287867,0.375004766883406,0,0,0.41567457825898,0.406451453972141,0.474253143539084,0.447338473767834,0.434036106529533,0,0,0,0.45325476595807,0,0.388798409700712,0.147488004960559,0,0,0,0.470320291481365,0,0.376673564291116,0,0,0,0,0.486819901081149,0.476709656143658,0.444382794228463,0.352724168530606,0.461170145083866,0,0.456167375292427,0.463850958058032,0.466210008527589,0.474846581782376,0,0,0,0
0.314998566064664,0,0.41147385494071,0.323672996469229,0,0.298955449019605,0.326358726047445,0.320003330969825,0.401126437234918,0,0,0.303504315293488,0,0.255286232900493,0.323342559321711,0.362028077094019,0.404797684958536,0,0,0.286594596474017,0.405893257308247,0.413246689131854,0.403579791071767,0.351596659814665,0,0.425125882829118,0.413116850431057,0.318100217910811,0.415437341301653,0.372473387654627,0,0,0.422260491826536,0.420532085064506,0,0,0,0.177704772878722,0,0,0,0,0.403573667200324,0,0,0,0,0.477919100471294,0,0.356475165438766,0.472869338210286,0,0,0,0,0.48091801414171,0.43610854521336,0,0,0,0.440336950833957,0.453595552561021,0,0.431570333576204,0,0,0,0
