# name: banks_superior_temporal_sulcus_left,caudal_anterior_cingulate_cortex_left,caudal_middle_frontal_gyrus_left,cuneus_left,entorhinal_cortex_left,fusiform_gyrus_left,inferior_parietal_gyrus_left,inferior_temporal_gyrus_left,cingulate_gyrus_isthmus_left,lateral_occipital_cortex_left,lateral_orbitofrontal_cortex_left,lingual_gyrus_left,medial_orbitofrontal_gyrus_left,middle_temporal_gyrus_left,parahippocampal_gyrus_left,paracentral_gyrus_left,inferior_frontal_gyrus_pars_opercularis_left,inferior_frontal_gyrus_pars_orbitalis_left,inferior_frontal_gyrus_pars_triangularis_left,pericalcarine_cortex_left,postcentral_gyrus_left,posterior_cingulate_gyrus_left,precentral_gyrus_left,precuneus_left,rostral_anterior_cingulate_cortex_left,rostral_middle_frontal_gyrus_left,superior_frontal_gyrus_left,superior_parietal_gyrus_left,superior_temporal_gyrus_left,supramarginal_gyrus_left,frontal_pole_left,temporal_pole_left,transverse_temporal_gyrus_left,insula_left,banks_superior_temporal_sulcus_right,caudal_anterior_cingulate_cortex_right,caudal_middle_frontal_gyrus_right,cuneus_right,entorhinal_cortex_right,fusiform_gyrus_right,inferior_parietal_gyrus_right,inferior_temporal_gyrus_right,cingulate_gyrus_isthmus_right,lateral_occipital_cortex_right,lateral_orbitofrontal_cortex_right,lingual_gyrus_right,medial_orbitofrontal_gyrus_right,middle_temporal_gyrus_right,parahippocampal_gyrus_right,paracentral_gyrus_right,inferior_frontal_gyrus_pars_opercularis_right,inferior_frontal_gyrus_pars_orbitalis_right,inferior_frontal_gyrus_pars_triangularis_right,pericalcarine_cortex_right,postcentral_gyrus_right,posterior_cingulate_gyrus_right,precentral_gyrus_right,precuneus_right,rostral_anterior_cingulate_cortex_right,rostral_middle_frontal_gyrus_right,superior_frontal_gyrus_right,superior_parietal_gyrus_right,superior_temporal_gyrus_right,supramarginal_gyrus_right,frontal_pole_right,temporal_pole_right,transverse_temporal_gyrus_right,insula_right
0,0,0.40538997728317,0,0,0.413182161995515,0.32138024704818,0.377720500082699,0.408641891872642,0.354339225212454,0,0,0.402317565405258,0.328703374014342,0,0.379040674618228,0,0,0,0,0.360298514733488,0.444299030705684,0.393582500330391,0.384487897744463,0,0,0.427258550101256,0.377886179780078,0.391292526459287,0.355731887130602,0,0.381540867788286,0.350459937340518,0.389958988863899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.433094552805694,0,0,0,0,0,0.405051676466913,0,0.438646927936047,0,0.378475705427301,0,0,0,0.407674347430931,0.369014920838661,0.36304804486024,0,0,0.379437294603357,0.42653561719253,0.399815976873018,0.314886840742442,0.395091441933719,0.431312623875292,0.396382375878775,0,0,0,0,0,0.420458300236984,0,0.541579229424427,0.468585221340433,0,0,0,0,0,0,0,0.444264738806463,0,0,0,0,0,0.464961573229717,0,0,0,0,0.545517300006374,0,0,0,0.434690149065039,0.523890670201284,0,0,0,0,0,0,0.48524047154866
0.40538997728317,0.433094552805694,0,0,0.425538362079144,0.396054754838836,0.392998368696386,0.398965853491824,0.391116918660353,0.39798523605323,0.367870711397483,0,0.338862003447906,0.437218442853541,0,0.376725020281145,0.332094021458856,0,0.323421487115777,0,0.339125752202263,0.459428776965459,0.347243679805901,0.3630451063508,0.32014151693263,0.312740618393409,0.374068975118575,0.3369234280414,0.429344833667597,0.352341170280674,0,0,0.428221243072702,0.35951997567465,0,0.460706823564372,0.447030944375916,0,0,0,0,0,0,0,0.430980746123406,0,0.430963464274976,0,0,0.506609577366721,0.434019871998199,0.428309907865639,0.434303123528045,0,0.438995571254695,0.490517998383548,0.441897772267356,0,0.412351384077167,0.417353742821715,0.477772710383038,0,0,0.419620064239723,0,0,0,0.439848384609037
0,0,0,0,0,0.332995855767563,0.295886130611818,0,0.36802111426647,0.289134390621717,0,0.337472159206138,0,0,0,0,0,0,0,0.253514811753128,0,0,0,0.319783644660326,0,0,0,0.310102958829443,0,0,0,0,0,0,0,0,0,0.162752236869946,0,0,0,0,0,0.224632678633669,0,0.17384966679746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.425538362079144,0,0,0.175987145338469,0,0.216845896515932,0,0,0,0,0.307770863000979,0.250498423369489,0.19324315346716,0,0,0,0,0,0,0,0,0,0,0,0.424401890699665,0,0,0,0,0.237372805406878,0,0.211077640263922,0,0,0.428404419779506,0,0.344135896819851,0,0,0,0,0,0,0,0,0,0.393831781487566,0,0.434986258924153,0,0,0,0,0,0.457362270219592,0,0,0,0,0,0,0,0,0,0,0
0.413182161995515,0,0.396054754838836,0.332995855767563,0.175987145338469,0,0.321536367062417,0.262181111280911,0.390036225216252,0.305294778935919,0,0.255734891660435,0.297652388469116,0.337020126759117,0.221483914646167,0.365231904795182,0,0,0,0.301589192559014,0,0.413488748366805,0.393461458488066,0.345693105022032,0,0,0.412179406818246,0.356379032959763,0.291607818098274,0.345807983397634,0,0.258012749087051,0,0.290884523360856,0,0,0,0,0,0,0,0,0,0.171609097507362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32138024704818,0,0.392998368696386,0.295886130611818,0,0.321536367062417,0,0.321244391939105,0.389989667701089,0.31937169534646,0,0.331637766871251,0.392319945998171,0.281927963965036,0,0.365601788231833,0.414908803450746,0,0,0.286761664084174,0.354480255668524,0.440937707775281,0.377644748859204,0.36756905606043,0,0,0.416421924600882,0.349036741270857,0.376214222441394,0.341686132304087,0,0,0.381639322796316,0.404250229171953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377720500082699,0,0.398965853491824,0,0.216845896515932,0.262181111280911,0.321244391939105,0,0.336721294889213,0.285619985839123,0,0.293487636605804,0.316983035628782,0.298490165918163,0.23097857682352,0.387292043562658,0,0,0,0,0,0.385561100140055,0.386563140968544,0.326136275108785,0,0,0.420722604287306,0.362000198275392,0.337600976791056,0.429880788147498,0,0.247076849596359,0,0.337974246728965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.408641891872642,0.405051676466913,0.391116918660353,0.36802111426647,0,0.390036225216252,0.389989667701089,0.336721294889213,0,0.368063385517606,0,0.342255360557787,0.422001321572863,0.40578577602514,0.184572532448328,0.376025969744849,0.365388945311135,0,0,0,0.398445918989419,0.370627768324504,0.392688656901136,0.268755980955752,0,0,0.406206891799716,0.354429611716574,0.397354205124244,0.352498340187582,0,0,0,0.345907374175041,0,0,0,0,0,0.322998914013829,0,0,0.210027925680675,0.154483960475334,0,0,0,0.344402104057439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.354339225212454,0,0.39798523605323,0.289134390621717,0,0.305294778935919,0.31937169534646,0.285619985839123,0.368063385517606,0,0,0.275277417763933,0.410922305300825,0.317108427938555,0,0.356621230875313,0,0,0,0.276569117106231,0.346457256266176,0.410658696780388,0.379788058402254,0.340801517685081,0,0,0.398483410237061,0.32103081996621,0.378795004264524,0.329872083863533,0,0,0.340331764100279,0.371292875085649,0,0,0,0,0,0,0,0,0,0.17754738248077,0,0.226717572423424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
